specification,outcome,coefficient,estimate,standard_error_player,ci_lower,ci_upper,p_value,n_observations,n_players,n_club_games,fe_max_error,pre_start,weight_method,omitted_dimension,omitted_value
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08434412904803325,0.02743530357999272,0.030571922126324702,0.1381163359697418,0.00211002934985971,15984,999,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,366
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.021163230931416806,0.025313039564488143,-0.02844941495421741,0.07077587681705103,0.4031209036081065,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,367
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08408425574410586,0.027478205834397185,0.03022796194890899,0.13794054953930274,0.002213115530734555,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,367
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.032489148518439794,0.025200081332057065,-0.016902103299872205,0.08188040033675179,0.19731196444121313,16016,1001,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,368
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08595250474202674,0.027625195378152924,0.031808116734964656,0.14009689274908882,0.0018621458511212108,16016,1001,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,368
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.029783446595368804,0.02523201067567943,-0.019670385586493037,0.07923727877723065,0.2378477604509981,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,3709
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08871015780972817,0.027355554945309227,0.03509425533981552,0.14232606027964081,0.0011833751420291527,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,3709
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.0226796959331381,0.02526773001327527,-0.026844144863963207,0.07220353673023941,0.3694118942788791,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,379
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08201646486104334,0.02750356128683412,0.028110475292258366,0.1359224544298283,0.0028634325817225026,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,379
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.024445025045946093,0.025277577867401667,-0.025098117190567957,0.07398816728246015,0.3335122486648765,16128,1008,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,380
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08337786863885596,0.027375006548400284,0.029723841727443273,0.13703189555026865,0.0023208825815987932,16128,1008,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,380
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.01660373212986733,0.025307001086929508,-0.03299707855723051,0.06620454281696517,0.511764647426272,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,39
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08075914892516706,0.02748696919559426,0.026885679257640405,0.1346326185926937,0.0033024270576631487,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,39
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.025632931201600262,0.02531565645481497,-0.023984843694826022,0.07525070609802655,0.3112833968543902,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,3911
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07957148343690894,0.027323246058438944,0.026018905221642623,0.13312406165217525,0.0035886222028078674,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,3911
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.027890843768708706,0.025122092007290996,-0.021347551781883196,0.0771292393193006,0.2669077557341646,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,398
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0871743292297059,0.02727158682014479,0.0337230012609649,0.1406256571984469,0.0013909341577313938,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,398
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.026113127760527644,0.025466597769642857,-0.02380048667674042,0.0760267421977957,0.305180444254848,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,399
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0904669470912876,0.02739731525202684,0.036769195924225076,0.1441646982583501,0.0009598542742668137,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,399
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.029283601453081336,0.025186725874112335,-0.020081474148661953,0.07864867705482462,0.24496743243709762,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,405
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08918312859756283,0.027393102730526114,0.03549363382092584,0.14287262337419981,0.001131218664621736,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,405
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02483492056731835,0.02527623460505502,-0.02470558892337449,0.07437543005801119,0.3258337112817842,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,410
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08678195622411286,0.02726596893077435,0.03334163911620704,0.14022227333201867,0.0014586146170367797,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,410
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02686143946397509,0.025285435099909284,-0.02269710266527205,0.07641998159322222,0.28808656030436386,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,415
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08515423406522935,0.02743898127459374,0.031374818994556665,0.13893364913590203,0.0019130852967383927,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,415
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.022082106242456594,0.025358884862518645,-0.027620394776177913,0.0717846072610911,0.3838722097477576,16144,1009,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,416
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0870289352469861,0.027414345854906475,0.033297804711644494,0.1407600657823277,0.0015005538468697566,16144,1009,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,416
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.025901822197103852,0.02524089451053338,-0.023569421981116327,0.07537306637532404,0.3048044863084214,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,417
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08257408814944436,0.027426769610966507,0.028818607499672383,0.13632956879921634,0.0026063644086167237,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,417
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02579173462584722,0.02536023307589184,-0.02391340884244222,0.07549687809413666,0.3091463465572897,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,418
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07797255767537158,0.027447341828980825,0.024176756219209422,0.13176835913153373,0.0044999758580486215,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,418
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023084367219386424,0.02541211620579436,-0.026722465314917166,0.07289119975369002,0.3636669079110164,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,430
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07861728447879042,0.027503898270301117,0.02471063443454674,0.1325239345230341,0.004257763764939249,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,430
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023291536099583246,0.025164743229041504,-0.026030454309536287,0.07261352650870279,0.35467352462069246,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,44
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967521,0.027259739473311284,0.030057411184040227,0.13691362637531018,0.0021942743282359345,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,44
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023291536099583277,0.02516467757510686,-0.02603032563018891,0.07261339782935547,0.3546722691919948,16192,1012,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,46
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967526,0.027259668353604743,0.030057550576103695,0.13691348698324685,0.00219421574616252,16192,1012,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,46
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.025072252930231187,0.02563685567244571,-0.025175060864613796,0.07531956672507617,0.32808574348888997,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,5
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07621034962728593,0.026925879227086814,0.02343659609012058,0.12898410316445127,0.0046493398081430826,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,5
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02329153609958327,0.02516474322904153,-0.02603045430953631,0.07261352650870286,0.35467352462069246,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,506
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967521,0.02725973947331129,0.030057411184040213,0.1369136263753102,0.0021942743282359345,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,506
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02249075462061067,0.025368315737498818,-0.02723023057332767,0.07221173981454901,0.37531115341102295,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,533
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08496469916684994,0.027381349158947615,0.031298240967196515,0.13863115736650336,0.0019156082905333882,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,533
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.020365233201492503,0.02541507080174388,-0.02944739023446102,0.07017785663744602,0.4229548716860796,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,543
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07972264659116507,0.027474031987406822,0.025874533385746294,0.13357075979658384,0.0037108997296537716,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,543
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.026522308384668375,0.02550562847313276,-0.023467804825731166,0.07651242159506791,0.2984044828956298,16032,1002,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,583
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07759923519733955,0.027438033637723444,0.023821677460803076,0.13137679293387602,0.0046815943238922575,16032,1002,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,583
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.024188439331090217,0.025437573105877836,-0.025668287810535026,0.07404516647271546,0.34165811428185267,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,60
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08724541659946401,0.027488901378942356,0.03336815992216356,0.14112267327676448,0.0015043580457705374,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,60
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.021581277689032057,0.02539132484260204,-0.028184804522225097,0.0713473599002892,0.3953546121435769,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,6195
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08016029058369523,0.02749404510508511,0.026272952388408648,0.1340476287789818,0.003550610760066686,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,6195
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.022070802386879616,0.02537184401721997,-0.027657098108239565,0.0717987028819988,0.3843586038038409,16000,1000,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,621
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08605426534840607,0.027468785653753693,0.03221643476799831,0.13989209592881383,0.0017314622871911212,16000,1000,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,621
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.010290530959761015,0.024647047327699748,-0.03801679412778468,0.058597856047306704,0.6763011914025874,16032,1002,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,631
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0815693554169122,0.02741995865769072,0.027827223990261142,0.13531148684356326,0.0029316350995454155,16032,1002,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,631
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02345582830092776,0.02530905083053195,-0.0261489998098084,0.07306065641166393,0.35404269633879926,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,6574
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.07662635808286762,0.027166287470392764,0.023381413047236073,0.12987130311849918,0.004792772968574166,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,6574
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02099123617167598,0.02529536315178373,-0.02858676458168172,0.07056923692503368,0.406626300806872,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,667
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08210489739629512,0.02743661607946953,0.0283301180228823,0.13587967676970794,0.002766754504260449,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,667
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023492807701721245,0.025289317624890985,-0.026073344036659108,0.0730589594401016,0.35290893109058885,16016,1001,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,681
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08169108587803792,0.02734662588987619,0.028092684035189976,0.13528948772088586,0.0028150354134170996,16016,1001,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,681
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.024798208143542777,0.02524431641470865,-0.024679742843619477,0.07427615913070504,0.3259381033497539,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,703
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08320085807801529,0.027341322684498903,0.029612850326709454,0.13678886582932112,0.002341977985238497,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,703
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.020957677663107764,0.02528868440057279,-0.02860723297841479,0.07052258830463032,0.40725303781393984,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,714
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08077170617145853,0.0273840189613683,0.027100015255214722,0.13444339708770234,0.003181929598853106,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,714
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02329153609958328,0.025164703758618713,-0.026030376948929124,0.07261344914809569,0.354672769871228,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,749
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967525,0.027259696716926594,0.030057494985014373,0.13691354257433613,0.0021942391092031333,16160,1010,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,749
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.025388419630019865,0.025440367912815245,-0.024473785232546445,0.07525062449258618,0.318299707182536,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,762
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08746633951809184,0.027522123468797212,0.03352396874118472,0.14140871029499896,0.0014827558937136054,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,762
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.020932745562133922,0.02526750514051984,-0.028590654492465648,0.0704561456167335,0.4074183679469403,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,79
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08027751252024623,0.02736892207176234,0.026635410963908687,0.13391961407658376,0.003355275709788552,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,79
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02329153609958329,0.025164769673666956,-0.026030506140049713,0.07261357833921629,0.35467403029140887,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,80
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967521,0.02725976811948476,0.030057355038571924,0.13691368252077848,0.00219429792471848,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,80
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02462681181457015,0.025384278168776576,-0.025125459169778295,0.0743790827989186,0.3319667355257714,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,800
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08647960304499286,0.027478624024673118,0.03262248961191648,0.14033671647806922,0.0016486519864278293,16112,1007,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,800
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.024541300647904322,0.02529326223169303,-0.02503258237774121,0.07411518367354986,0.3319117868886503,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,82
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08540458198597584,0.027383439855712725,0.0317340260959602,0.13907513787599146,0.0018156420221200342,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,82
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.022855436587344603,0.025455728920101,-0.02703687529626804,0.07274774847095725,0.36926530673436564,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,826
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0864967494090072,0.027792022739095888,0.032025385782861036,0.14096811303515336,0.001856439624541295,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,826
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023531616630722542,0.02543627379907539,-0.02632256391636504,0.07338579717781013,0.354903265572565,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,86
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08108963256713154,0.027566951297483017,0.027059400860495117,0.135119864273768,0.003265715542674741,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,86
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.01911122950954522,0.025290996167248184,-0.030458212111401768,0.0686806711304922,0.44985697665685187,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,873
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08627438604727067,0.02738174499142255,0.03260715203022246,0.13994162006431887,0.0016282427130893673,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,873
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.023291536099583277,0.025164796223832563,-0.0260305581774181,0.07261363037658465,0.3546745379796403,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,89
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08348551877967526,0.02725979687998476,0.030057298669027795,0.13691373889032274,0.0021943216155579925,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,89
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02518270561162546,0.02559385663248765,-0.024980331613531928,0.07534574283678284,0.32514719890908994,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,931
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08816800645297641,0.027605838464686137,0.034061557299161084,0.14227445560679175,0.0014040491004381206,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,931
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02409191173998575,0.025403058654983685,-0.025697168320940777,0.07388099180091227,0.34293285264384155,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,940
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08440553474607229,0.02752073344666915,0.030465888362473888,0.1383451811296707,0.0021623343813845786,16064,1004,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,940
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02404846381516676,0.025308453877132098,-0.025555194288405247,0.07365212191873877,0.3420031927266025,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,969
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08377201175478588,0.0274192787570034,0.03003121290899504,0.1375128106005767,0.0022489321951504326,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,969
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.02167370647169873,0.025323283175730404,-0.027959016523041946,0.0713064294664394,0.39206383386911514,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,985
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0809603407485714,0.027430126267837446,0.02719828117222392,0.1347224003249189,0.003162224859868168,16048,1003,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,985
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.022574886985792537,0.025315014742516233,-0.027041630177639792,0.07219140414922487,0.3725222330883282,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,989
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.0846023889313972,0.02753520411791604,0.030634380553322772,0.13857039730947163,0.0021226158293963238,16096,1006,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,989
leave_one_baseline_club_id_out,minutes_share,treated_x_acute,0.01901389253444303,0.02524038028877898,-0.030456343787658463,0.06848412885654452,0.45126218338372226,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,995
leave_one_baseline_club_id_out,minutes_share,treated_x_consolidated,0.08172392866678635,0.02742770397391667,0.027966616699283554,0.13548124063428915,0.0028861326057250114,16080,1005,1552,6.106226635438361e-16,-8,analysis_weight,baseline_club_id,995
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.03801203833545844,0.025598217299149826,-0.012159545639305394,0.08818362231022227,0.13755742604032983,15616,976,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Argentina
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.07850870349290327,0.028223230550811634,0.023192188085941916,0.13382521889986462,0.005407415599124832,15616,976,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Argentina
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.023234977220803858,0.025164156997095784,-0.026085864194815477,0.07255581863642319,0.35583202598188945,16224,1014,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Australia
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08342233797670082,0.02726000328794258,0.0299937133138899,0.13685096263951174,0.00221154664560963,16224,1014,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Australia
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.02735244906463202,0.025843943549630027,-0.023300749511129076,0.07800564764039311,0.2898868874522522,15888,993,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Belgium
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.09213873484220703,0.027430679928699523,0.03837559011051022,0.14590187957390383,0.0007823455192772499,15888,993,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Belgium
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.020768216602533446,0.025693174168727864,-0.029589479416688012,0.07112591262175491,0.41890840671420504,15104,944,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,Brazil
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08279320175444997,0.028272572872507687,0.027379977174050767,0.13820642633484917,0.003407191887870198,15104,944,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,Brazil
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.0165088489244906,0.02534302596741962,-0.03316256923091521,0.06618026707989641,0.5147780786778058,16016,1001,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Cameroon
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08852950419130298,0.027296659478027018,0.03502903471611612,0.14202997366648984,0.0011818034473849437,16016,1001,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Cameroon
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.023673703470036223,0.025190906396274654,-0.025699565804581784,0.07304697274465423,0.347334626274606,16208,1013,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Canada
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08450439206143473,0.027265774794318375,0.031064455453990718,0.13794432866887874,0.0019398867059949865,16208,1013,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Canada
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.023291536099583243,0.02516465149495866,-0.02603027451403776,0.07261334671320424,0.3546717704886828,16224,1014,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Costa Rica
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0834855187796752,0.027259640102251674,0.03005760594773816,0.13691343161161224,0.002194192475529544,16224,1014,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Costa Rica
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.022005340125619607,0.025440267281727064,-0.027856667503638143,0.07186734775487735,0.38704938359629093,15936,996,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Croatia
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.07683561579962707,0.027528803088125418,0.02288015320940623,0.1307910783898479,0.005252939653157096,15936,996,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Croatia
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.03115189717942846,0.025886628668009275,-0.019584962691031788,0.08188875704988871,0.22882264010334952,15840,990,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Denmark
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0899054971641995,0.02736086589439563,0.03627918542535378,0.14353180890304523,0.0010165144862182007,15840,990,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Denmark
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.027550164736612866,0.024971608969686306,-0.02139328947998966,0.0764936189532154,0.26991449056340966,16144,1009,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Ecuador
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08190624468672662,0.027660855252594325,0.027691964610066164,0.1361205247633871,0.003065536829193416,16144,1009,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Ecuador
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,-0.0009082505358623994,0.025220538952104476,-0.05033959855267673,0.048523097480951925,0.9712725222181722,14768,923,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,England
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.06030901881624539,0.027924663288743178,0.005577684489900939,0.11504035314258984,0.030795558584173044,14768,923,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,England
