method,variable,variable_type,key_covariate,treated_mean_before,control_mean_before,smd_before,variance_ratio_before,ks_before,treated_mean_after,control_mean_after,smd_after,variance_ratio_after,ks_after
entropy_balancing_att,pre_trend_npxg_xa,continuous,True,-0.033597820800296024,0.035972903351088215,-0.09889464689587765,1.5493355609289772,0.10687643675549946,-0.033597820800296024,-0.033597820796432004,-5.2427021650140175e-12,1.2405367179985987,0.09320807765604933
entropy_balancing_att,missing_pre_npxg_xa,missing_indicator,False,0.012738853503184714,0.04850213980028531,-0.20870663465706218,0.2725170468248538,0.03576328629710057,0.012738853503184714,0.08689108317848357,-0.34589149134430025,0.1585128936334288,0.07415222967529822
entropy_balancing_att,missing_pre_trend_npxg_xa,missing_indicator,False,0.012738853503184714,0.04850213980028531,-0.20870663465706218,0.2725170468248538,0.03576328629710057,0.012738853503184714,0.08689108317848357,-0.34589149134430025,0.1585128936334288,0.07415222967529822
entropy_balancing_att,history_minutes_share_m8,prehistory,True,0.6721514508138713,0.6227452845141861,0.12515964244778857,0.9082673630565251,0.07535186312547137,0.6721514508138713,0.7042262946017718,-0.08523993948034546,1.0999571593929738,0.07455290522625416
entropy_balancing_att,history_minutes_share_m7,prehistory,True,0.7112172682236377,0.6385481058804882,0.1896065121644466,0.8750769131988954,0.10176090571249441,0.7112172682236377,0.7011919599659704,0.026842627993502018,0.9663583807991459,0.039883737922210116
entropy_balancing_att,history_minutes_share_m6,prehistory,True,0.7065463552724699,0.656744333491837,0.12907310525447485,0.9122806412896219,0.08059460097949245,0.7065463552724699,0.7547899678814931,-0.13097424510355815,1.0985017982313567,0.07978550585851696
entropy_balancing_att,history_minutes_share_m5,prehistory,True,0.7112526539278131,0.6385005547630369,0.188547525446855,0.9490804138431114,0.13994566451929447,0.7112526539278131,0.6409595056784048,0.18528866140102893,1.015015747327475,0.15196691122386707
entropy_balancing_att,history_minutes_share_m4,prehistory,True,0.6838287331917905,0.6743223965763196,0.02490666497296971,1.0679307035363927,0.05993258039016147,0.6838287331917905,0.7539437551654268,-0.19046584637969832,1.2479748378130682,0.1064002640345206
entropy_balancing_att,history_minutes_share_m3,prehistory,True,0.7167020523708421,0.6523696306863211,0.16767867715009374,0.8787647164553577,0.0946327811951988,0.7167020523708421,0.721105501990657,-0.011935831171296981,1.023685863466644,0.042787508133726004
entropy_balancing_att,history_minutes_share_m2,prehistory,True,0.7130219391365888,0.6254556982089079,0.2266872916029627,0.8573760484899505,0.11603078404826594,0.7130219391365888,0.6632262787787238,0.12786922935355327,0.8321467866999146,0.09020250125744536
entropy_balancing_att,history_minutes_share_m1,prehistory,True,0.6796886058032555,0.6191631003328578,0.14896875675241045,0.9872487380918268,0.11327766520984583,0.6796886058032555,0.654965794518448,0.06070850718441054,0.9782301207575858,0.054570711835075114
entropy_balancing_att,history_npxg_xa_per_club_match_m8,prehistory,True,0.21223107235102792,0.13467963911545128,0.25176049590751465,1.3316118393039331,0.15697320479387955,0.21223107235102792,0.24927303491412744,-0.09029518988575716,0.47494442321937325,0.044704169940150085
entropy_balancing_att,history_npxg_xa_per_club_match_m7,prehistory,True,0.22206421087163783,0.11812305367669983,0.364676051963955,2.3245952903988942,0.16373788127970057,0.22206421087163783,0.2171712770911113,0.014603479225481249,1.0242564350486056,0.04146581950092376
entropy_balancing_att,history_npxg_xa_per_club_match_m6,prehistory,True,0.19213534476810906,0.13310575868918445,0.21391916549164958,1.9303698232431648,0.0837884005560755,0.19213534476810906,0.23020383413057893,-0.11769263703663801,0.9209723240977019,0.08674457013519221
entropy_balancing_att,history_npxg_xa_per_club_match_m5,prehistory,True,0.22038166196779546,0.11797914399862412,0.35358883192788354,2.9772316902547353,0.13573421045458256,0.22038166196779546,0.13066029236837215,0.30206761321650644,2.4681262702686113,0.11730806099794266
entropy_balancing_att,history_npxg_xa_per_club_match_m4,prehistory,True,0.19045606682041455,0.1550911432676835,0.11207107379608526,1.3306174216323514,0.0698274530470574,0.19045606682041455,0.23723085990679307,-0.11484375085044361,0.5214072505363077,0.0755338737239809
entropy_balancing_att,history_npxg_xa_per_club_match_m3,prehistory,True,0.2102935254754747,0.1261168367610699,0.2871476837209382,2.3654792449854507,0.11308231189292828,0.2102935254754747,0.1963302181271192,0.042781464115010104,1.3094472290246117,0.04251957823023361
entropy_balancing_att,history_npxg_xa_per_club_match_m2,prehistory,True,0.21572820684030217,0.1309496810342239,0.27814043526101023,2.2400973096453347,0.14187193908610995,0.21572820684030217,0.1738185790825503,0.12141454953672538,1.1696494531939028,0.11012487602593679
entropy_balancing_att,history_npxg_xa_per_club_match_m1,prehistory,True,0.196898130130521,0.12759402184581084,0.23481224073126297,1.7832554530060623,0.09496897062431287,0.196898130130521,0.18499100035016067,0.035080078803276016,0.9396549735474583,0.0876769660315343
entropy_balancing_att,stratum_Bundesliga|Attack,stratum_indicator,False,0.041401273885350316,0.04136947218259629,0.00015966323065109395,1.000735524318909,3.18017027539641e-05,0.041401273885350316,0.04140127388284653,1.2568180925704305e-11,1.0000000000578648,2.504885188159278e-12
entropy_balancing_att,stratum_Bundesliga|Defender,stratum_indicator,False,0.0732484076433121,0.08131241084165478,-0.03020164688340318,0.9087341347709816,0.008064003198342662,0.0732484076433121,0.07324840765551933,-4.685290772429778e-11,0.9999999998465166,1.2206458066543746e-11
entropy_balancing_att,stratum_Bundesliga|Midfield,stratum_indicator,False,0.07643312101910828,0.06419400855920114,0.04788357362680293,1.175085930034926,0.012239112459907164,0.07643312101910828,0.07643312101235938,2.5401395593749295e-11,1.0000000000809908,6.749489855906177e-12
entropy_balancing_att,stratum_LaLiga|Attack,stratum_indicator,False,0.0732484076433121,0.07845934379457917,-0.019682378092095287,0.9388632879024258,0.005210936151267109,0.0732484076433121,0.07324840769773643,-2.0888742491938352e-10,0.9999999993157156,5.442379880093995e-11
entropy_balancing_att,stratum_LaLiga|Defender,stratum_indicator,False,0.06369426751592357,0.12696148359486448,-0.21669931977742812,0.5380376127447563,0.06326721607894092,0.06369426751592357,0.06369426751392937,8.165991606711124e-12,1.0000000000291789,1.9952928198563313e-12
entropy_balancing_att,stratum_LaLiga|Midfield,stratum_indicator,False,0.06369426751592357,0.09272467902995721,-0.10827867524839627,0.7088977428877934,0.029030411514033627,0.06369426751592357,0.06369426750847484,3.050160989511793e-11,1.00000000010899,7.4495964952348e-12
entropy_balancing_att,stratum_Ligue 1|Attack,stratum_indicator,False,0.03184713375796178,0.05420827389443652,-0.11036475526402924,0.6013858403049707,0.022361140136474722,0.03184713375796178,0.031847133755863115,1.1951892885225532e-11,1.0000000000637301,2.098987650356321e-12
entropy_balancing_att,stratum_Ligue 1|Defender,stratum_indicator,False,0.05732484076433121,0.09557774607703282,-0.1443344815746052,0.6251394342327377,0.038252905312701646,0.05732484076433121,0.05732484075875637,2.398169555026844e-11,1.000000000091336,5.575317985062611e-12
entropy_balancing_att,stratum_Ligue 1|Midfield,stratum_indicator,False,0.041401273885350316,0.08131241084165478,-0.1668856647776193,0.531282932819192,0.03991113695630444,0.041401273885350316,0.04140127388066206,2.3533477650050614e-11,1.0000000001083493,4.689360011411736e-12
entropy_balancing_att,stratum_Premier League|Attack,stratum_indicator,False,0.06687898089171974,0.03851640513552068,0.12719854103190303,1.6851555466176704,0.02836257575619905,0.06687898089171974,0.0668789808935393,-7.283702316428771e-12,0.9999999999747433,1.8189894035458565e-12
entropy_balancing_att,stratum_Premier League|Defender,stratum_indicator,False,0.12738853503184713,0.07275320970042796,0.18281946067104046,1.647797202435621,0.05463532533141913,0.12738853503184713,0.1273885350174827,4.3083666640083116e-11,1.0000000000962994,1.4364842648717513e-11
entropy_balancing_att,stratum_Premier League|Midfield,stratum_indicator,False,0.12738853503184713,0.05563480741797432,0.2508041770477979,2.115751694970207,0.07175372761387278,0.12738853503184713,0.12738853502729297,1.3659440278890903e-11,1.0000000000305316,4.554689958524705e-12
entropy_balancing_att,stratum_Serie A|Attack,stratum_indicator,False,0.03184713375796178,0.02710413694721826,0.028045340574636073,1.1692633786574647,0.004742996810743527,0.03184713375796178,0.03184713375385955,2.3362166845744753e-11,1.0000000001245728,4.103051232107191e-12
entropy_balancing_att,stratum_Serie A|Defender,stratum_indicator,False,0.06050955414012739,0.042796005706134094,0.08009825263392063,1.3877415188430866,0.01771354843399331,0.06050955414012739,0.06050955413326073,2.8799661601061407e-11,1.000000000106172,6.867395541121368e-12
entropy_balancing_att,stratum_Serie A|Midfield,stratum_indicator,False,0.06369426751592357,0.047075606276747506,0.07270420575804257,1.3294244552250667,0.016618661239176102,0.06369426751592357,0.06369426750841727,3.073738864608594e-11,1.0000000001098321,7.507106047910383e-12
