specification,outcome,coefficient,estimate,standard_error_player,ci_lower_player,ci_upper_player,p_value_player,standard_error_double_cluster,ci_lower_double_cluster,ci_upper_double_cluster,p_value_double_cluster,effect_sd,percent_of_treated_baseline,baseline_weighted_sd,treated_baseline_mean,n_observations,n_players,n_club_games,within_r_squared,fe_iterations,fe_max_error,relative_club_match,simultaneous_critical_value,simultaneous_lower,simultaneous_upper,simultaneous_lower_sd,simultaneous_upper_sd
event_study_player_club_game_fe,started,event_+8,0.055129213688083795,0.04721968463110814,-0.03741966755022766,0.14767809492639525,0.24300652634320175,0.051407637492626716,-0.045627904327755514,0.1558863317039231,0.283543349026385,0.12089548576359425,7.81886980998118,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,8,2.792535973195683,-0.07673345428724102,0.1869918816634086,-0.16827245682953984,0.4100634283567283
event_study_player_club_game_fe,minutes_played,event_-8,-2.543486684323998,4.008876490165355,-10.400740223517433,5.313766854869437,0.5257782374965061,4.44224459935393,-11.25012610957526,6.163152740927265,0.5669372959086176,-0.07313514017928004,-4.117618536719768,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-8,2.804613742834631,-13.786836781968415,8.699863413320418,-0.3964252091007499,0.25015492874218986
event_study_player_club_game_fe,minutes_played,event_-7,-0.8475722637243628,3.617961016812819,-7.938645554147399,6.243501026698674,0.8147769759050609,4.060735560463644,-8.806467712974174,7.111323185525448,0.8346638390941028,-0.024371000918381385,-1.372124055467006,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-7,2.804613742834631,-10.99455545251755,9.299410925068825,-0.31613625468711565,0.26739425285035284
event_study_player_club_game_fe,minutes_played,event_-6,-2.309792116671698,3.666428461002815,-9.495859852129833,4.876275618786436,0.528704901018707,4.249628353944733,-10.638910638083605,6.019326404740209,0.586766298891277,-0.06641551193442854,-3.7392933464891893,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-6,2.804613742834631,-12.592707765520219,7.973123532176823,-0.3620893529123399,0.22925832904348284
event_study_player_club_game_fe,minutes_played,event_-5,-1.3685984695975169,3.816410638925282,-8.848625872106563,6.11142893291153,0.7198877567709923,4.265021802101493,-9.72788759499456,6.990690655799526,0.748294530019999,-0.039352531916149944,-2.2156068134631486,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-5,2.804613742834631,-12.072156195827658,9.334959256632624,-0.34712146955181505,0.2684164057195152
event_study_player_club_game_fe,minutes_played,event_-4,-3.1506319230992137,3.7177571968490533,-10.437302132187945,4.1360382859895175,0.3967415596510344,3.982341474632499,-10.95587778751904,4.654613941320612,0.4288561035412479,-0.09059292850609778,-5.100518311690055,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-4,2.804613742834631,-13.577504849904424,7.276241003705996,-0.3904061014365129,0.20922024442431733
event_study_player_club_game_fe,minutes_played,event_-3,-2.411637409854178,3.5649105367011735,-9.398733669895831,4.575458850187475,0.49872762013646543,3.969216599124163,-10.191158990976092,5.367884171267737,0.5434625943189975,-0.06934396044544569,-3.904169408027249,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-3,2.804613742834631,-12.409834493062268,7.5865596733539125,-0.3568310346759264,0.218143113785035
event_study_player_club_game_fe,minutes_played,event_-2,0.1935169094367275,3.5248841621436897,-6.715129098040547,7.102162916914002,0.9562179580883277,3.9074500190216024,-7.464944399235961,7.851978218109416,0.9605008233088728,0.005564364219377711,0.3132820857197329,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,-2,2.804613742834631,-9.692421653611598,10.079455472485053,-0.2786948407013075,0.2898235691400629
event_study_player_club_game_fe,minutes_played,event_+1,-4.876679044387897,3.326074960248268,-11.395666176354993,1.6423080875791989,0.14259479632647398,3.9615724989403835,-12.641218464455388,2.887860375679594,0.21832444109704752,-0.14022350017352564,-7.894794242314404,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,1,2.804613742834631,-14.20503458759834,4.451676498822545,-0.40845002343373343,0.12800302308668216
event_study_player_club_game_fe,minutes_played,event_+2,-0.6244927271941929,3.348441966795841,-7.187318386436504,5.938332932048118,0.8520507350968989,3.774531283682717,-8.022438101732053,6.773452647343668,0.8685905259004778,-0.017956596126795482,-1.0109834053347588,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,2,2.804613742834631,-10.01557908435403,8.766593629965644,-0.2879868744056653,0.2520736821520743
event_study_player_club_game_fe,minutes_played,event_+3,0.8575559340418408,3.600287625555607,-6.198878146032375,7.913990014116057,0.8117329950947734,3.9195677918891123,-6.824655773024003,8.539767641107684,0.8268148897595293,0.024658070291566067,1.388286493515968,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,3,2.804613742834631,-9.239860218748877,10.954972086832559,-0.2656819383014595,0.31499807888459164
event_study_player_club_game_fe,minutes_played,event_+4,6.809467854473288,3.7987588109099106,-0.6359626008643362,14.254898309810912,0.07304479168245903,4.316814411541272,-1.65133292009107,15.270268629037647,0.11469686755741137,0.19579869993129745,11.02376168728742,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,4,2.804613742834631,-3.844583312318788,17.463519021265363,-0.11054673146523081,0.5021441313278256
event_study_player_club_game_fe,minutes_played,event_+5,7.549501914021547,3.9650396313194425,-0.2218329606385332,15.320836788681627,0.05690800138206331,4.209991133809789,-0.7019290834785847,15.800932911521677,0.07293541417833671,0.21707755899357248,12.221793499358718,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,5,2.804613742834631,-3.5709027268609193,18.669906554904014,-0.10267734960246382,0.5368324675896088
event_study_player_club_game_fe,minutes_played,event_+6,3.5482494201776866,4.242763890910445,-4.767415000913811,11.863913841269184,0.40298270944730197,4.746683082137824,-5.755078466838025,12.851577307193399,0.4547486056823924,0.1020259788797416,5.744216266385493,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,6,2.804613742834631,-8.35106449587228,15.447563336227653,-0.24012560251093001,0.4441775602704132
event_study_player_club_game_fe,minutes_played,event_+7,8.281748535445951,4.093361924875049,0.25890658700330604,16.304590483888596,0.04305105409969334,4.539308719884636,-0.6151330702365492,17.17863014112845,0.06808384449272742,0.23813249890489,13.407218325999356,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,7,2.804613742834631,-3.1985505734546305,19.76204764434653,-0.09197077617974374,0.5682357739895237
event_study_player_club_game_fe,minutes_played,event_+8,4.4561859121210645,3.6899267071162227,-2.775937539419207,11.688309363661336,0.22717712877704432,4.064942675384505,-3.5109553308524557,12.423327155094585,0.27297019067508366,0.12813268626744348,7.214063210122882,34.7779012672843,61.77081877891058,16240,1015,1568,0.0038637156463341427,2,6.394884621840902e-14,8,2.804613742834631,-5.89263324070963,14.805005064951759,-0.16943613691412862,0.4257015094490156
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-8,0.005352591022407206,0.02906572900234413,-0.051615191006588595,0.062320373051403005,0.8538920845183298,0.028312414953559538,-0.050138722601922744,0.060843904646737154,0.8500500586161697,0.018682359788688097,3.345231977196631,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-8,2.881349527081941,-0.07839593349278891,0.08910111553760332,-0.27362842207654153,0.3109931416539177
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-7,-0.001264705105550601,0.027149122096569195,-0.05447600662670678,0.051946596415605575,0.9628450661110777,0.028662296493062362,-0.05744177394616151,0.05491236373506031,0.9648052858803413,-0.004414250165868468,-0.79040822343812,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-7,2.881349527081941,-0.07949081521919012,0.07696140500808892,-0.27744993099681176,0.2686214306650748
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-6,-0.016627156758484325,0.02641942782192815,-0.06840828378161896,0.03515397026465032,0.5291177179354016,0.026675822306764012,-0.06891080773773196,0.03565649422076331,0.5330845231545183,-0.058034421745381225,-10.391546121401266,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-6,2.881349527081941,-0.09275076261897247,0.05949644910200383,-0.32373164896569245,0.20766280547493002
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-5,-0.022320968945462174,0.024395439624186284,-0.07013515199588863,0.025493214104964284,0.36021010076147064,0.026694104553991287,-0.07464045247083173,0.02999851457990738,0.40305591113556494,-0.07790775923764082,-13.950032566619,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-5,2.881349527081941,-0.09261275736956737,0.04797081947864301,-0.3232499637946565,0.16743444531937482
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-4,-0.031974910125766615,0.030242255938874234,-0.09124864257720267,0.02729882232566943,0.29037811904408795,0.03344038552150628,-0.09751686137705358,0.03356704112552035,0.3389830804896983,-0.11160329131813362,-19.983497968166905,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-4,2.881349527081941,-0.1191134199731329,0.055163599721599677,-0.41574627283935267,0.19253969020308542
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-3,-0.008256604678520893,0.02784262067285561,-0.06282713843252824,0.046313929075486454,0.766813502453946,0.03190934744529799,-0.07079777644148012,0.05428456708443834,0.7958266627420159,-0.02881835331549785,-5.160165960379655,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-3,2.881349527081941,-0.08848092658697528,0.07196771722993349,-0.3088284716718291,0.2511917650408334
event_study_player_club_game_fe,npxg_xa_per_club_match,event_-2,-0.02797743474294926,0.027418354767751077,-0.08171642260308343,0.025761553117184914,0.307543193618949,0.03147445064864974,-0.08966622444748608,0.03371135496158756,0.3740603166084173,-0.09765074515206565,-17.485178477162158,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,-2,2.881349527081941,-0.1069792982863737,0.05102442880047519,-0.37339406880904963,0.17809257850491836
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+1,-0.03252241096676473,0.027075404593089478,-0.08558922883607045,0.020544406902540988,0.22968172269785447,0.029680976434730867,-0.09069605580481928,0.025651233871289814,0.27319584884904,-0.11351425512114356,-20.325671938339816,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,1,2.881349527081941,-0.1105361151866153,0.04549129325308584,-0.38580856727430235,0.15878005703201525
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+2,-0.0012315417348292418,0.022973322126990662,-0.046258425708968036,0.04379534223930955,0.9572479028575844,0.026877876079567938,-0.05391121083171301,0.05144812736205453,0.9634537933901677,-0.004298498743608032,-0.7696819681078885,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,2,2.881349527081941,-0.06742571258093487,0.06496262911127638,-0.2353386268766692,0.22674162938945314
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+3,0.017357748345959607,0.027436810419749273,-0.036417411927402235,0.07113290861932145,0.5269657933692982,0.03065583031373056,-0.04272657498512351,0.07744207167704273,0.5712485791417554,0.06058443441002595,10.848147107813643,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,3,2.881349527081941,-0.061697292381621825,0.09641278907354103,-0.2153444956724838,0.33651336449253566
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+4,0.015721568398832445,0.02792263707105169,-0.03900579461381184,0.07044893141147673,0.5734074801332651,0.030246687363102,-0.04356084948449024,0.07500398628215513,0.6032181825397567,0.054873610937187706,9.82557664489863,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,4,2.881349527081941,-0.06473330872072301,0.0961764455183879,-0.22594122337575515,0.3356884452501306
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+5,0.015010945799208229,0.027316593894339745,-0.0385285944140044,0.06855048601242085,0.5826503730203454,0.027428732296377496,-0.03874838164328226,0.06877027324169872,0.5841926632508887,0.052393296819300585,9.381455763248974,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,5,2.881349527081941,-0.06369770909973703,0.09371960069815348,-0.22232662912872672,0.32711322276732785
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+6,0.007709934598494592,0.027121904563835553,-0.0454480215387556,0.06086789073574479,0.7762037349783582,0.028503093444244457,-0.04815510200020426,0.06357497119719344,0.786779723802348,0.026910289150309838,4.81851119448682,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,6,2.881349527081941,-0.07043775229007451,0.08585762148706369,-0.24585166800168592,0.2996722463023056
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+7,-0.025991545457340087,0.02273210803487522,-0.0705456584983691,0.01856256758368892,0.2528788850668513,0.02227573484253511,-0.06965118347787291,0.017668092563192732,0.2432871931852889,-0.09071931736710367,-16.24404865543998,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,7,2.881349527081941,-0.0914906941932034,0.03950760327852322,-0.31933358238634135,0.13789494765213403
event_study_player_club_game_fe,npxg_xa_per_club_match,event_+8,0.0026997219614158293,0.02736277662063751,-0.050930334732048284,0.056329778654879946,0.9214050250763499,0.028958370894345647,-0.05405764204245458,0.05945708596528624,0.9257226784762849,0.009422946158496204,1.6872569185767279,0.2865050819569444,0.16000657230631823,15632,977,1568,0.001368220369727724,2,3.885780586188048e-16,8,2.881349527081941,-0.07614200151410686,0.0815414454369385,-0.26576143429647564,0.28460732661346805
